Date,EUtranCell,PS Data Volume(GB),Users,Vendor,Region,PID
2021-05-04 10:00:00,Cell_962,32.38656426423436,274,Vendor_A,South,9030
2021-05-04 11:00:00,Cell_963,53.44348958783347,699,Vendor_B,West,5073
2021-05-04 12:00:00,Cell_964,27.185045359886146,77,Vendor_A,North,7844
2021-05-04 13:00:00,Cell_965,36.107689861584696,988,Vendor_A,West,8085
2021-05-04 14:00:00,Cell_966,14.784355179962988,817,Vendor_C,South,8944
2021-05-04 15:00:00,Cell_967,6.0286880998714025,939,Vendor_A,South,8337
2021-05-04 16:00:00,Cell_968,24.229287052605514,102,Vendor_C,East,7323
2021-05-04 17:00:00,Cell_969,7.6134172352210925,910,Vendor_B,West,5074
2021-05-04 18:00:00,Cell_970,62.481653811110945,121,Vendor_C,South,1377
2021-05-04 19:00:00,Cell_971,56.07243988244928,259,Vendor_C,North,4513
2021-05-04 20:00:00,Cell_972,25.216979067662912,68,Vendor_A,East,1034
2021-05-04 21:00:00,Cell_973,51.75211395529939,422,Vendor_C,North,2567
2021-05-04 22:00:00,Cell_974,80.70779290039926,601,Vendor_A,South,7828
2021-05-04 23:00:00,Cell_975,16.494285107440415,801,Vendor_A,North,5330
2021-05-05 00:00:00,Cell_976,98.51702136538458,751,Vendor_B,East,3989
2021-05-05 01:00:00,Cell_977,55.12125568339863,99,Vendor_A,West,4798
2021-05-05 02:00:00,Cell_978,26.87199459679529,75,Vendor_B,South,8509
2021-05-05 03:00:00,Cell_979,40.01001030301432,29,Vendor_C,South,4404
2021-05-05 04:00:00,Cell_980,95.64033808705157,533,Vendor_B,West,8697
2021-05-05 05:00:00,Cell_981,15.715077448339946,417,Vendor_B,North,1893
2021-05-05 06:00:00,Cell_982,26.2128906473142,48,Vendor_C,East,3523
2021-05-05 07:00:00,Cell_983,9.829559806574618,868,Vendor_A,South,2494
2021-05-05 08:00:00,Cell_984,36.39483034252435,529,Vendor_A,South,3575
2021-05-05 09:00:00,Cell_985,10.824329759119808,23,Vendor_C,West,6941
2021-05-05 10:00:00,Cell_986,69.9839103358711,107,Vendor_A,West,5875
2021-05-05 11:00:00,Cell_987,86.92431028658795,149,Vendor_C,West,6488
2021-05-05 12:00:00,Cell_988,32.986341582964556,182,Vendor_B,South,4449
2021-05-05 13:00:00,Cell_989,58.13596584341604,869,Vendor_B,East,6159
2021-05-05 14:00:00,Cell_990,98.8395191650635,691,Vendor_A,East,8478
2021-05-05 15:00:00,Cell_991,33.65739992223129,315,Vendor_B,North,4091
2021-05-05 16:00:00,Cell_992,7.599340192068692,257,Vendor_B,East,7428
2021-05-05 17:00:00,Cell_993,72.53126571173502,544,Vendor_B,West,4802
2021-05-05 18:00:00,Cell_994,37.959252202241196,953,Vendor_A,East,6486
2021-05-05 19:00:00,Cell_995,34.71045355083313,404,Vendor_B,West,7289
2021-05-05 20:00:00,Cell_996,43.22302301505239,772,Vendor_B,North,5661
2021-05-05 21:00:00,Cell_997,23.260906733872662,144,Vendor_C,North,1334
2021-05-05 22:00:00,Cell_998,11.007399679340397,662,Vendor_B,West,2541
2021-05-05 23:00:00,Cell_999,71.81409513006285,780,Vendor_B,East,9742
2021-05-06 00:00:00,Cell_0,38.59085947475873,209,Vendor_B,East,5803
2021-05-06 01:00:00,Cell_1,15.028068378601299,30,Vendor_B,South,5698
2021-05-06 02:00:00,Cell_2,43.444935047590235,401,Vendor_C,South,9431
2021-05-06 03:00:00,Cell_3,86.82115617389691,655,Vendor_A,South,8706
2021-05-06 04:00:00,Cell_4,97.6227953997561,48,Vendor_C,North,8020
2021-05-06 05:00:00,Cell_5,28.822383887491497,885,Vendor_A,East,5944
2021-05-06 06:00:00,Cell_6,85.48338618997697,691,Vendor_A,East,1490
2021-05-06 07:00:00,Cell_7,90.25148312395969,246,Vendor_C,West,6031
2021-05-06 08:00:00,Cell_8,53.39711576667073,990,Vendor_B,West,2086
2021-05-06 09:00:00,Cell_9,46.866590387668495,584,Vendor_A,South,7868
2021-05-06 10:00:00,Cell_10,44.828246894104424,821,Vendor_B,West,1197
2021-05-06 11:00:00,Cell_11,19.99138273421752,603,Vendor_C,South,6090
2021-05-06 12:00:00,Cell_12,32.7875173610458,536,Vendor_B,East,6497
2021-05-06 13:00:00,Cell_13,74.22707780160644,890,Vendor_B,South,6457
2021-05-06 14:00:00,Cell_14,56.69424095916329,289,Vendor_A,West,7268
2021-05-06 15:00:00,Cell_15,92.75053219626103,595,Vendor_C,West,7077
2021-05-06 16:00:00,Cell_16,78.35325282146283,880,Vendor_A,East,4830
2021-05-06 17:00:00,Cell_17,60.87737692276108,880,Vendor_C,South,3426
2021-05-06 18:00:00,Cell_18,32.69359715202393,632,Vendor_C,North,4533
2021-05-06 19:00:00,Cell_19,43.784401307193036,726,Vendor_B,North,8609
2021-05-06 20:00:00,Cell_20,75.2044481321006,348,Vendor_C,West,8802
2021-05-06 21:00:00,Cell_21,93.0144814815202,807,Vendor_A,North,8913
2021-05-06 22:00:00,Cell_22,26.356238160338712,890,Vendor_C,South,7223
2021-05-06 23:00:00,Cell_23,6.625852557637902,417,Vendor_C,East,3478
2021-05-07 00:00:00,Cell_24,39.075860721700344,296,Vendor_C,North,8113
2021-05-07 01:00:00,Cell_25,92.41614591300043,376,Vendor_A,West,8462
2021-05-07 02:00:00,Cell_26,51.253606993780224,153,Vendor_A,North,9093
2021-05-07 03:00:00,Cell_27,93.65177536942616,158,Vendor_A,South,1419
2021-05-07 04:00:00,Cell_28,3.018958967168695,995,Vendor_C,East,5305
2021-05-07 05:00:00,Cell_29,38.50681239625008,446,Vendor_B,North,3308
2021-05-07 06:00:00,Cell_30,62.43656191125085,991,Vendor_A,South,2353
2021-05-07 07:00:00,Cell_31,92.14481655630146,101,Vendor_B,East,5121
2021-05-07 08:00:00,Cell_32,84.71982426256437,229,Vendor_A,South,2473
2021-05-07 09:00:00,Cell_33,93.30003467587801,369,Vendor_B,West,6556
2021-05-07 10:00:00,Cell_34,41.34064896849519,830,Vendor_C,East,6018
2021-05-07 11:00:00,Cell_35,59.0960444048063,27,Vendor_B,South,4142
2021-05-07 12:00:00,Cell_36,77.20064264601123,46,Vendor_C,West,6395
2021-05-07 13:00:00,Cell_37,20.58938564426429,400,Vendor_B,East,3586
2021-05-07 14:00:00,Cell_38,66.8044980335695,978,Vendor_A,North,5703
2021-05-07 15:00:00,Cell_39,62.73016518197429,784,Vendor_B,East,3278
2021-05-07 16:00:00,Cell_40,81.39263267895464,566,Vendor_A,East,5187
2021-05-07 17:00:00,Cell_41,73.52663059187132,126,Vendor_A,South,6319
2021-05-07 18:00:00,Cell_42,44.20136725414709,468,Vendor_C,East,7678
2021-05-07 19:00:00,Cell_43,11.734391152884092,310,Vendor_C,West,7264
2021-05-07 20:00:00,Cell_44,40.772194455152906,53,Vendor_A,West,2344
2021-05-07 21:00:00,Cell_45,64.71676621678523,132,Vendor_C,North,5373
2021-05-07 22:00:00,Cell_46,80.51886824390444,216,Vendor_B,North,2684
2021-05-07 23:00:00,Cell_47,82.16811858215615,220,Vendor_B,North,6475
2021-05-08 00:00:00,Cell_48,13.749198556906332,110,Vendor_C,West,9383
2021-05-08 01:00:00,Cell_49,47.166195546872906,827,Vendor_B,South,9961
2021-05-08 02:00:00,Cell_50,81.231805522671,832,Vendor_C,West,6141
2021-05-08 03:00:00,Cell_51,89.89123950897957,752,Vendor_B,East,8640
2021-05-08 04:00:00,Cell_52,53.688892422159384,89,Vendor_A,West,6823
2021-05-08 05:00:00,Cell_53,17.764926262617518,51,Vendor_B,North,9826
2021-05-08 06:00:00,Cell_54,52.18651160020868,653,Vendor_A,West,8050
2021-05-08 07:00:00,Cell_55,15.690116169132915,762,Vendor_A,West,7792
2021-05-08 08:00:00,Cell_56,50.59401050710581,802,Vendor_C,West,9958
2021-05-08 09:00:00,Cell_57,87.64036797519671,367,Vendor_B,East,5130
2021-05-08 10:00:00,Cell_58,66.91945214902437,860,Vendor_C,East,6694
2021-05-08 11:00:00,Cell_59,77.98336230503737,527,Vendor_C,West,6791
2021-05-08 12:00:00,Cell_60,67.06322983636215,443,Vendor_C,South,5644
2021-05-08 13:00:00,Cell_61,21.45710290100115,123,Vendor_A,North,4738
2021-05-08 14:00:00,Cell_62,45.51924110294939,554,Vendor_A,East,3078
2021-05-08 15:00:00,Cell_63,71.6460626182912,894,Vendor_B,South,5159
2021-05-08 16:00:00,Cell_64,58.95384535261672,276,Vendor_A,North,2173
2021-05-08 17:00:00,Cell_65,46.45444544922316,774,Vendor_C,South,2236
2021-05-08 18:00:00,Cell_66,33.28159192735155,504,Vendor_A,West,6148
2021-05-08 19:00:00,Cell_67,7.578488497114146,1,Vendor_C,South,5893
2021-05-08 20:00:00,Cell_68,80.97061129792296,403,Vendor_C,West,8004
2021-05-08 21:00:00,Cell_69,86.48045635807001,343,Vendor_A,East,5740
2021-05-08 22:00:00,Cell_70,59.26237529816044,394,Vendor_B,West,6430
2021-05-08 23:00:00,Cell_71,83.51298678072031,734,Vendor_C,West,6642
2021-05-09 00:00:00,Cell_72,76.74507738340195,692,Vendor_B,South,3277
2021-05-09 01:00:00,Cell_73,83.53656085802434,742,Vendor_B,North,1198
2021-05-09 02:00:00,Cell_74,91.43456836863906,488,Vendor_A,North,8471
2021-05-09 03:00:00,Cell_75,7.119762745068514,334,Vendor_B,West,8443
2021-05-09 04:00:00,Cell_76,62.75661987268109,79,Vendor_C,West,7737
2021-05-09 05:00:00,Cell_77,4.746390765621461,379,Vendor_C,South,8246
2021-05-09 06:00:00,Cell_78,3.4906651561388853,849,Vendor_A,East,2462
2021-05-09 07:00:00,Cell_79,30.23676464761604,751,Vendor_C,East,7086
2021-05-09 08:00:00,Cell_80,57.680596301217946,641,Vendor_A,West,5397
2021-05-09 09:00:00,Cell_81,68.83129231861425,85,Vendor_A,West,8647
2021-05-09 10:00:00,Cell_82,0.3368472623124852,121,Vendor_B,South,4395
2021-05-09 11:00:00,Cell_83,4.386489022286274,569,Vendor_A,West,5273
2021-05-09 12:00:00,Cell_84,45.47557466565367,915,Vendor_A,North,6296
2021-05-09 13:00:00,Cell_85,13.953217510740075,394,Vendor_A,West,3882
2021-05-09 14:00:00,Cell_86,61.83783649800549,439,Vendor_B,North,7041
2021-05-09 15:00:00,Cell_87,71.96413711840128,103,Vendor_C,East,5088
2021-05-09 16:00:00,Cell_88,81.49639276906247,942,Vendor_C,West,7734
2021-05-09 17:00:00,Cell_89,36.67969439111747,996,Vendor_A,South,7111
2021-05-09 18:00:00,Cell_90,43.39750597082381,74,Vendor_A,North,4061
2021-05-09 19:00:00,Cell_91,59.44192108966812,272,Vendor_B,West,6077
2021-05-09 20:00:00,Cell_92,45.98778276485733,230,Vendor_C,South,5397
2021-05-09 21:00:00,Cell_93,18.2513002287318,213,Vendor_C,West,3241
2021-05-09 22:00:00,Cell_94,98.3778798393567,748,Vendor_C,North,4024
2021-05-09 23:00:00,Cell_95,56.453073580892216,577,Vendor_C,East,4350
2021-05-10 00:00:00,Cell_96,12.748870027746067,54,Vendor_B,South,7254
2021-05-10 01:00:00,Cell_97,77.0046804807971,162,Vendor_A,North,7197
2021-05-10 02:00:00,Cell_98,21.797969147587345,465,Vendor_B,North,4074
2021-05-10 03:00:00,Cell_99,86.67668031523034,349,Vendor_A,North,4968
2021-05-10 04:00:00,Cell_100,76.33366448601483,780,Vendor_C,South,1931
2021-05-10 05:00:00,Cell_101,89.61538470047076,861,Vendor_B,North,4140
2021-05-10 06:00:00,Cell_102,37.581673417503104,51,Vendor_B,South,5835
2021-05-10 07:00:00,Cell_103,14.216805771743074,819,Vendor_A,North,6254
2021-05-10 08:00:00,Cell_104,66.44083405654386,612,Vendor_B,West,3691
2021-05-10 09:00:00,Cell_105,70.18568825712966,209,Vendor_C,South,9584
2021-05-10 10:00:00,Cell_106,3.9853778702086298,414,Vendor_B,South,3282
2021-05-10 11:00:00,Cell_107,51.33139844791105,668,Vendor_B,East,3504
2021-05-10 12:00:00,Cell_108,14.198222413426342,625,Vendor_B,North,3483
2021-05-10 13:00:00,Cell_109,20.87750323117397,861,Vendor_A,West,5289
2021-05-10 14:00:00,Cell_110,49.96978911424062,820,Vendor_C,North,1792
2021-05-10 15:00:00,Cell_111,32.64561965059047,50,Vendor_A,South,4838
2021-05-10 16:00:00,Cell_112,67.5534273970673,626,Vendor_B,West,9409
2021-05-10 17:00:00,Cell_113,37.961670524607676,687,Vendor_C,North,4859
2021-05-10 18:00:00,Cell_114,98.12443725024549,1,Vendor_A,North,6463
2021-05-10 19:00:00,Cell_115,96.47109481498134,189,Vendor_C,North,4548
2021-05-10 20:00:00,Cell_116,42.027051972099244,202,Vendor_A,West,1518
2021-05-10 21:00:00,Cell_117,70.15311093234138,332,Vendor_C,North,9536
2021-05-10 22:00:00,Cell_118,40.51648607209415,898,Vendor_B,East,9792
2021-05-10 23:00:00,Cell_119,23.001685036925455,861,Vendor_B,North,8054
2021-05-11 00:00:00,Cell_120,20.598581705971856,240,Vendor_A,East,7146
2021-05-11 01:00:00,Cell_121,37.58980118762605,717,Vendor_B,North,7709
2021-05-11 02:00:00,Cell_122,74.36923144107703,734,Vendor_B,West,7079
2021-05-11 03:00:00,Cell_123,43.400255321551946,602,Vendor_C,East,6122
2021-05-11 04:00:00,Cell_124,40.97892029600416,45,Vendor_C,South,6956
2021-05-11 05:00:00,Cell_125,12.907130136673308,155,Vendor_A,West,5462
2021-05-11 06:00:00,Cell_126,40.76369941678332,37,Vendor_A,North,4197
2021-05-11 07:00:00,Cell_127,78.37301441747721,765,Vendor_A,East,2551
2021-05-11 08:00:00,Cell_128,40.54293972393837,186,Vendor_A,South,1189
2021-05-11 09:00:00,Cell_129,23.500733214651426,406,Vendor_A,North,4966
2021-05-11 10:00:00,Cell_130,3.7494654319137766,140,Vendor_A,North,5949
2021-05-11 11:00:00,Cell_131,39.41550952547904,349,Vendor_B,East,5514
2021-05-11 12:00:00,Cell_132,43.481399115909866,210,Vendor_B,East,5892
2021-05-11 13:00:00,Cell_133,62.93625197200997,566,Vendor_B,North,4992
2021-05-11 14:00:00,Cell_134,78.80222534017905,162,Vendor_A,South,6021
2021-05-11 15:00:00,Cell_135,73.19714122931536,666,Vendor_C,South,7670
2021-05-11 16:00:00,Cell_136,89.7243484539197,100,Vendor_B,West,5090
2021-05-11 17:00:00,Cell_137,41.23112029224051,707,Vendor_B,East,1873
2021-05-11 18:00:00,Cell_138,62.49250245223344,186,Vendor_C,South,4704
2021-05-11 19:00:00,Cell_139,10.899150884335564,468,Vendor_B,East,3871
2021-05-11 20:00:00,Cell_140,76.58090096514027,274,Vendor_B,West,7995
2021-05-11 21:00:00,Cell_141,85.50326787334379,576,Vendor_B,South,6847
2021-05-11 22:00:00,Cell_142,75.00881041239116,916,Vendor_B,North,1073
2021-05-11 23:00:00,Cell_143,48.92638531865932,816,Vendor_A,West,1663
2021-05-12 00:00:00,Cell_144,64.03343292460836,748,Vendor_A,West,3114
2021-05-12 01:00:00,Cell_145,59.044333803340606,92,Vendor_C,East,4847
2021-05-12 02:00:00,Cell_146,21.91164170479442,127,Vendor_C,South,6520
2021-05-12 03:00:00,Cell_147,88.30785505073916,247,Vendor_B,East,6914
2021-05-12 04:00:00,Cell_148,86.65413919544397,733,Vendor_C,South,5113
2021-05-12 05:00:00,Cell_149,45.86336866637815,77,Vendor_B,South,7032
2021-05-12 06:00:00,Cell_150,31.554903162403523,149,Vendor_A,East,3395
2021-05-12 07:00:00,Cell_151,58.813033442840684,601,Vendor_A,North,8327
2021-05-12 08:00:00,Cell_152,30.7737107198592,91,Vendor_C,South,3540
2021-05-12 09:00:00,Cell_153,63.12497823246328,486,Vendor_A,West,2583
2021-05-12 10:00:00,Cell_154,98.30892467420377,40,Vendor_B,North,6678
2021-05-12 11:00:00,Cell_155,86.31227396342199,301,Vendor_C,West,3473
2021-05-12 12:00:00,Cell_156,25.298361528173956,396,Vendor_A,South,4924
2021-05-12 13:00:00,Cell_157,42.61326371198058,712,Vendor_B,West,9107
2021-05-12 14:00:00,Cell_158,25.07551133561114,645,Vendor_C,South,3874
2021-05-12 15:00:00,Cell_159,7.449513755602345,310,Vendor_C,South,3622
2021-05-12 16:00:00,Cell_160,26.107093328939758,404,Vendor_A,North,5668
2021-05-12 17:00:00,Cell_161,99.41987515752581,508,Vendor_B,North,5605
2021-05-12 18:00:00,Cell_162,74.73473839436747,106,Vendor_C,West,9215
2021-05-12 19:00:00,Cell_163,74.45112730605813,817,Vendor_B,East,8574
2021-05-12 20:00:00,Cell_164,91.03604372196183,423,Vendor_A,South,7926
2021-05-12 21:00:00,Cell_165,51.80412332508144,741,Vendor_C,East,9034
2021-05-12 22:00:00,Cell_166,49.0920853491862,24,Vendor_A,North,6121
2021-05-12 23:00:00,Cell_167,3.142016947819673,336,Vendor_C,North,3966
2021-05-13 00:00:00,Cell_168,12.914974664427074,791,Vendor_B,West,3031
2021-05-13 01:00:00,Cell_169,35.37020352675864,855,Vendor_B,West,8336
2021-05-13 02:00:00,Cell_170,10.077229351703823,935,Vendor_B,South,3991
2021-05-13 03:00:00,Cell_171,12.365482943547788,882,Vendor_C,South,4202
2021-05-13 04:00:00,Cell_172,93.86301817705466,700,Vendor_A,West,7364
2021-05-13 05:00:00,Cell_173,38.74356846712034,425,Vendor_C,West,5660
2021-05-13 06:00:00,Cell_174,19.858212074233705,276,Vendor_B,East,5342
2021-05-13 07:00:00,Cell_175,59.64510064081398,750,Vendor_C,North,1110
2021-05-13 08:00:00,Cell_176,89.04947154127694,333,Vendor_B,West,1382
2021-05-13 09:00:00,Cell_177,60.37345404572757,373,Vendor_C,North,1250
2021-05-13 10:00:00,Cell_178,69.09957707784625,341,Vendor_B,North,2308
2021-05-13 11:00:00,Cell_179,78.74562782766766,213,Vendor_A,South,4700
2021-05-13 12:00:00,Cell_180,20.37096630446464,197,Vendor_B,East,3125
2021-05-13 13:00:00,Cell_181,88.21540827727006,666,Vendor_B,North,1896
2021-05-13 14:00:00,Cell_182,33.14694792067237,561,Vendor_C,North,8811
2021-05-13 15:00:00,Cell_183,19.104556462850084,819,Vendor_A,West,4249
2021-05-13 16:00:00,Cell_184,10.725908794965376,856,Vendor_C,North,8872
2021-05-13 17:00:00,Cell_185,90.4852604979812,291,Vendor_C,East,7851
2021-05-13 18:00:00,Cell_186,74.84535487261738,292,Vendor_C,South,7585
2021-05-13 19:00:00,Cell_187,71.27757414502781,353,Vendor_C,South,9069
2021-05-13 20:00:00,Cell_188,23.890624980947894,677,Vendor_A,South,5635
2021-05-13 21:00:00,Cell_189,49.43553216647994,927,Vendor_B,South,2902
2021-05-13 22:00:00,Cell_190,85.64155800717705,555,Vendor_B,South,8451
2021-05-13 23:00:00,Cell_191,80.96067070006778,160,Vendor_C,North,6653
2021-05-14 00:00:00,Cell_192,94.73225963243496,329,Vendor_B,East,1412
2021-05-14 01:00:00,Cell_193,47.9480589771433,892,Vendor_C,East,5050
2021-05-14 02:00:00,Cell_194,55.24917501957478,360,Vendor_B,North,6567
2021-05-14 03:00:00,Cell_195,58.99715507218659,928,Vendor_C,South,3520
2021-05-14 04:00:00,Cell_196,31.278019691064163,481,Vendor_C,South,8975
2021-05-14 05:00:00,Cell_197,59.395668680244604,569,Vendor_C,East,5343
2021-05-14 06:00:00,Cell_198,27.998498610882585,239,Vendor_B,East,3636
2021-05-14 07:00:00,Cell_199,42.04660347670428,440,Vendor_B,East,8752
2021-05-14 08:00:00,Cell_200,76.92409085787992,695,Vendor_A,East,2530
2021-05-14 09:00:00,Cell_201,97.17571922461437,167,Vendor_A,North,6058
2021-05-14 10:00:00,Cell_202,79.08465265342919,550,Vendor_A,North,7623
2021-05-14 11:00:00,Cell_203,49.42849763263756,359,Vendor_B,East,3400
2021-05-14 12:00:00,Cell_204,82.31070794855806,73,Vendor_B,North,2651
2021-05-14 13:00:00,Cell_205,72.4677311914273,90,Vendor_C,East,1009
2021-05-14 14:00:00,Cell_206,7.164749707091406,935,Vendor_C,South,8068
2021-05-14 15:00:00,Cell_207,77.60924081344344,243,Vendor_B,South,9380
2021-05-14 16:00:00,Cell_208,81.78705649284537,826,Vendor_C,South,5734
2021-05-14 17:00:00,Cell_209,4.195408604364613,268,Vendor_A,North,6283
2021-05-14 18:00:00,Cell_210,44.238563316312316,156,Vendor_B,North,3858
2021-05-14 19:00:00,Cell_211,76.91773472387538,705,Vendor_B,East,8693
2021-05-14 20:00:00,Cell_212,4.182654439693601,268,Vendor_A,North,9941
2021-05-14 21:00:00,Cell_213,64.9023222025445,759,Vendor_B,South,6052
2021-05-14 22:00:00,Cell_214,5.232825329264656,235,Vendor_B,West,5934
2021-05-14 23:00:00,Cell_215,74.75867706784493,56,Vendor_B,East,7826
2021-05-15 00:00:00,Cell_216,61.88847006399726,814,Vendor_B,North,1793
2021-05-15 01:00:00,Cell_217,93.95622372902078,975,Vendor_B,West,7002
2021-05-15 02:00:00,Cell_218,4.3350633123027995,191,Vendor_A,West,8498
2021-05-15 03:00:00,Cell_219,77.85872658168029,105,Vendor_A,South,7708
2021-05-15 04:00:00,Cell_220,71.44874354091488,146,Vendor_A,West,4544
2021-05-15 05:00:00,Cell_221,33.01539827231216,6,Vendor_B,North,1990
2021-05-15 06:00:00,Cell_222,54.2658333274128,414,Vendor_C,South,4244
2021-05-15 07:00:00,Cell_223,23.97647946370834,848,Vendor_A,West,3722
2021-05-15 08:00:00,Cell_224,41.27139978603087,285,Vendor_B,North,8641
2021-05-15 09:00:00,Cell_225,64.84182830422257,186,Vendor_C,North,4598
2021-05-15 10:00:00,Cell_226,50.293882046568484,320,Vendor_B,East,3572
2021-05-15 11:00:00,Cell_227,98.6061770993699,926,Vendor_B,West,8912
2021-05-15 12:00:00,Cell_228,78.37852573753511,859,Vendor_B,South,3974
2021-05-15 13:00:00,Cell_229,9.759864206807372,453,Vendor_C,South,9461
2021-05-15 14:00:00,Cell_230,10.721615759084147,524,Vendor_A,West,6426
2021-05-15 15:00:00,Cell_231,37.007826239777316,890,Vendor_C,East,4705
2021-05-15 16:00:00,Cell_232,42.15889433336659,266,Vendor_B,West,2996
2021-05-15 17:00:00,Cell_233,75.41703918483961,944,Vendor_C,South,2262
2021-05-15 18:00:00,Cell_234,96.79668560092293,315,Vendor_A,North,8828
2021-05-15 19:00:00,Cell_235,55.52625646842156,682,Vendor_A,East,7983
2021-05-15 20:00:00,Cell_236,71.40858153617165,431,Vendor_C,North,8264
2021-05-15 21:00:00,Cell_237,6.498355345738054,124,Vendor_B,North,7441
2021-05-15 22:00:00,Cell_238,80.7701884767509,898,Vendor_C,South,5721
2021-05-15 23:00:00,Cell_239,43.156659476187755,585,Vendor_C,West,7932
2021-05-16 00:00:00,Cell_240,49.95473101061485,276,Vendor_A,West,9149
2021-05-16 01:00:00,Cell_241,1.269221680919928,916,Vendor_B,North,4036
2021-05-16 02:00:00,Cell_242,64.21368702368623,221,Vendor_C,South,9676
2021-05-16 03:00:00,Cell_243,41.68808224734509,347,Vendor_B,North,8680
2021-05-16 04:00:00,Cell_244,19.4890915533982,737,Vendor_C,North,9433
2021-05-16 05:00:00,Cell_245,75.50248384944584,785,Vendor_A,South,6778
2021-05-16 06:00:00,Cell_246,28.10991910895911,515,Vendor_A,North,7467
2021-05-16 07:00:00,Cell_247,94.41078963033117,642,Vendor_B,West,3366
2021-05-16 08:00:00,Cell_248,67.74730686721001,995,Vendor_B,West,2576
2021-05-16 09:00:00,Cell_249,0.5880305949416964,292,Vendor_A,West,8098
2021-05-16 10:00:00,Cell_250,42.473025123061674,280,Vendor_A,West,9548
2021-05-16 11:00:00,Cell_251,82.44321250307209,861,Vendor_B,East,6132
2021-05-16 12:00:00,Cell_252,5.809850554215222,785,Vendor_A,East,4619
2021-05-16 13:00:00,Cell_253,21.60904060876618,274,Vendor_C,North,3426
2021-05-16 14:00:00,Cell_254,97.29924437322171,503,Vendor_B,East,9468
2021-05-16 15:00:00,Cell_255,8.056783729117402,385,Vendor_B,West,4117
2021-05-16 16:00:00,Cell_256,73.77133345723098,689,Vendor_B,West,7988
2021-05-16 17:00:00,Cell_257,32.46855330313754,588,Vendor_C,South,1792
2021-05-16 18:00:00,Cell_258,38.17039388874554,307,Vendor_C,South,3997
2021-05-16 19:00:00,Cell_259,90.27548877075944,496,Vendor_C,West,9755
2021-05-16 20:00:00,Cell_260,43.65320235628064,101,Vendor_B,West,7012
2021-05-16 21:00:00,Cell_261,22.609681277721084,670,Vendor_B,West,7198
2021-05-16 22:00:00,Cell_262,87.78879585761727,921,Vendor_B,North,3348
2021-05-16 23:00:00,Cell_263,61.88062184505658,129,Vendor_A,East,8217
2021-05-17 00:00:00,Cell_264,63.464323742438346,237,Vendor_B,West,6364
2021-05-17 01:00:00,Cell_265,90.39986702774301,644,Vendor_C,East,5542
2021-05-17 02:00:00,Cell_266,20.39628514281632,441,Vendor_C,South,7316
2021-05-17 03:00:00,Cell_267,35.22734876885164,542,Vendor_A,East,2125
2021-05-17 04:00:00,Cell_268,24.924039905566357,489,Vendor_B,East,7484
2021-05-17 05:00:00,Cell_269,67.32255542618306,636,Vendor_A,South,2771
2021-05-17 06:00:00,Cell_270,1.864153060172763,114,Vendor_A,North,6927
2021-05-17 07:00:00,Cell_271,76.73649999809327,631,Vendor_B,East,6210
2021-05-17 08:00:00,Cell_272,78.899100211318,837,Vendor_A,East,1052
2021-05-17 09:00:00,Cell_273,57.576557925361094,543,Vendor_A,North,9221
2021-05-17 10:00:00,Cell_274,81.14793638272667,386,Vendor_B,West,9431
2021-05-17 11:00:00,Cell_275,1.1231146343850982,794,Vendor_B,South,3667
2021-05-17 12:00:00,Cell_276,20.18774610661204,951,Vendor_B,North,2167
2021-05-17 13:00:00,Cell_277,55.41414947896116,247,Vendor_A,West,1623
2021-05-17 14:00:00,Cell_278,37.183242286096814,681,Vendor_A,East,4786
2021-05-17 15:00:00,Cell_279,88.3882002245816,935,Vendor_B,North,9305
2021-05-17 16:00:00,Cell_280,62.49018932045788,90,Vendor_A,South,2597
2021-05-17 17:00:00,Cell_281,36.500294645697245,743,Vendor_A,North,8046
2021-05-17 18:00:00,Cell_282,89.81839529582673,959,Vendor_B,South,3151
2021-05-17 19:00:00,Cell_283,35.28080523061776,779,Vendor_C,West,7532
2021-05-17 20:00:00,Cell_284,46.332944577574175,636,Vendor_A,North,5835
2021-05-17 21:00:00,Cell_285,13.873522841986427,300,Vendor_B,North,2134
2021-05-17 22:00:00,Cell_286,0.6458841692901454,558,Vendor_B,North,8276
2021-05-17 23:00:00,Cell_287,51.51901142046898,39,Vendor_C,East,1474
2021-05-18 00:00:00,Cell_288,71.6646510750937,52,Vendor_C,South,3480
2021-05-18 01:00:00,Cell_289,57.31894320656094,751,Vendor_B,West,1773
2021-05-18 02:00:00,Cell_290,40.89624468377911,196,Vendor_A,East,9425
2021-05-18 03:00:00,Cell_291,44.86802763082897,919,Vendor_B,East,4925
2021-05-18 04:00:00,Cell_292,47.624795178414004,727,Vendor_A,West,1874
2021-05-18 05:00:00,Cell_293,52.557593005103165,71,Vendor_A,North,4958
2021-05-18 06:00:00,Cell_294,1.6249226632967804,816,Vendor_A,South,5494
2021-05-18 07:00:00,Cell_295,48.84177149854092,510,Vendor_A,East,9142
2021-05-18 08:00:00,Cell_296,7.295818622098349,724,Vendor_B,West,4256
2021-05-18 09:00:00,Cell_297,59.62443984603568,226,Vendor_B,West,7709
2021-05-18 10:00:00,Cell_298,46.52349187139013,854,Vendor_C,South,7890
2021-05-18 11:00:00,Cell_299,39.39419238675975,62,Vendor_B,North,2937
2021-05-18 12:00:00,Cell_300,58.618909993360546,689,Vendor_B,South,3080
2021-05-18 13:00:00,Cell_301,98.65017142291835,167,Vendor_B,South,6511
